3028.27 2795.89 2838.07 3169.81 3143.68 3149.93 2744.21 2915.95 3217.1 3624.57 3574.91 3112.07 3079.97 3094.79 3164.19 2736.42 2900.43 2822.03 3144.21 2987.98 3209.65 3072.86 3064.61 3247.99 2865.31 2905.15 2778.06 3405.34 3132.17 2846.55 2978.96 3226.25 3848.11 3423.2 3273.78 2802.24 2900.18 2734.6 2851.96 3018.19 3118.49 3722.68 3612.01 3558.46 2931.75 2574.79 2582.88 2508.61 2667.93 2542.25 2780.96 2824.65 3021.72 3197.78 3129.95 3212.54 3459.83 3688.96 3088.58 2776.87 2764.38 2681.37 2707.46 2762.06 3027.99 3718.47 3196.44 3500.18 3036.21 3146.8 2708.77 2486.16 2522 3093.65 3369.51 2959.05 2535.07 2607.44 2931.44 3216.79 3289.57 3048.02 2869.92 2820.94 2943.99
2815.31 2788.68 2775.03 3120.64 3014.12 2985.11 2773.01 3137.15 3394.66 3681.11 3659.59 3058.63 3087.39 2716.79 3103.21 2630.37 3252.33 3154.97 3330.71 3019.28 2906.76 2853.71 2473.77 2595.86 2831.41 3299.92 3204.38 3416.23 3303.62 3324.24 3052.73 3029.85 3558.38 3218.14 3469.71 2942.91 3250.5 2829.17 2852.55 2847.85 2987.45 3448.95 3320.76 3567.31 2918.95 2550.17 2280.22 2164.13 2353.33 2455.09 2932.16 2862.72 3084.16 3028.16 3291.38 3199.85 3664.87 3392.05 3259.03 3068.59 3432.72 3233.4 3032.21 2749.16 2918.44 3554.61 3438.42 3326.35 2977.06 2976.11 2897.37 2641.1 2659.65 3099.14 3226.62 2630.13 2217.74 2316.68 2673.72 2984.63 3271.86 3076.86 3092.51 3114.73 3203.64
2718.38 2868.64 3026.36 3464.62 3400.37 3287.89 2975.69 3213.34 3455.27 3835.88 3984.64 3268.49 3242.02 2933.29 3267.28 3017.16 3320.49 3251.95 3175.93 3263.02 3140.32 3222.72 2750.92 2828.41 2873.9 3260.04 3570.19 4158.97 3469.64 3030.46 3127.33 3592.59 4010.17 3588.52 3661.83 2891.93 3031.22 2781.19 3146.21 3210.75 3354.95 3181.05 3056.79 3039.4 2810.54 2442.3 2285.16 2209.19 2355.09 2587.86 2892.03 2815.12 2947.92 2938.32 3061.2 2948.81 3299.4 3053.4 2996.36 3138.97 3711.65 3491.08 2921.23 2841.87 2924.03 3580.02 3643.06 3373.16 2900.28 2500.5 2576.73 2317.55 2284.48 2489.67 2808 2648.81 2259.86 2335.38 2745.15 3073.48 3366.73 3253.21 3228.55 3369.24 3623.32
2700.48 3150.17 3326.02 3814.86 3533.35 3165.32 2913.07 3246.1 3285.25 2974.68 2941.67 2854.59 3131.53 2626.63 3057.91 2962.45 3248.05 2913.52 2985.48 3081.83 3318.79 3366.06 2913.83 2531.17 2682.65 3436.59 4247.74 4335.77 3467.77 2759.51 2855.07 3245.03 3830.01 3697.82 3761.15 3175.33 3104.53 2981.4 3408.8 3224.89 3906.89 3074.1 2874.34 2918.69 2932.98 3016.72 2421.29 2285.38 2327.58 2697.14 3057.74 3221.6 3477.69 3101.37 2879.72 2673.33 2868.94 2872.52 2834.48 3218.89 3438.84 3650.28 3087.16 2999.73 2863.16 3100.63 3167.83 2818.33 2729.39 2433.44 2769.26 2555.96 2566.68 2411.79 2260.22 2300.8 2371.23 2563.85 2833.04 2956.81 3079.23 3060.92 3241.46 3824.77 4134.99
3207.01 3699.86 3381.8 3224.76 3102.46 2753.67 2600.29 2540.21 2863.84 2912.51 2894.27 2785.72 2736.74 2523.67 2936.21 3075.28 2972.42 2780.69 2902.69 3403.2 3540.21 3187.76 2946.73 2653.84 2964.54 3453.78 4748.71 4717.87 4339.02 3122.38 3450.3 3402.72 4125.23 4397.59 4412.63 3898.99 2945.6 3158.29 3442.3 3660.31 3870.3 2995.98 2747.22 2778.29 2936.47 3150.88 2979.39 3015.42 2902.69 2895.17 2647.31 2610.89 2566.01 2862.62 2890.53 2783.69 2522.42 2637.45 2569.58 2924.7 2779.03 2981.19 2574.51 2829.65 3041.61 3352.14 3300.05 2977.38 3017.97 2758.65 2926.23 2629.76 2576.77 2452.37 2321.26 2425.25 2782.58 3459.98 3415.39 3254.73 3118.9 3157.64 3241.52 3852.44 4083.56
3128.9 3523.11 3232.28 3390.82 3177.31 3011.85 2881.3 2467.3 2673.59 2605.21 3010.55 3023.25 3017.38 2905.05 2939.71 2999.09 2851.53 2781.52 3035.5 3181.71 3302.52 2911.5 2885.07 2415.16 3023.25 3450.16 4661.5 4386.9 4389.08 3481.01 3266.64 2591.57 2908.42 3340.86 3655.21 3284.1 3041.77 3116.12 3500.4 3590.82 4236.8 3463.98 2885.07 2749.61 2999.9 3294.48 3144.85 3133.81 2928.78 2987.61 2699.75 2670.91 2553.24 2841 2991.5 2800.41 2602.06 2739.24 2626.05 2618.06 2543.41 2816.39 2853.66 2897.97 2978.17 3071.73 2915.95 3346.66 3551.08 3305.25 3202.24 3007.96 3164.67 2969.16 2644.01 2527.93 2784.75 3377.03 3527.85 3324.05 3027.5 3165.74 3200.34 4166 4352.19
3257.44 3524.15 3294.22 3574.15 3859.26 3810.7 3230.6 2412.48 2700.01 3089.72 3443.86 3600.53 3381.66 3393.98 2987.88 2896.67 2728.72 3010.01 3226.19 3365.52 3016.78 2852.01 2957.69 2757.79 3188.36 3171.91 4303.74 3647.42 4297.24 3381.8 3383.09 2752.54 3037.31 3780.05 4257.87 3999.08 3286.22 3337.73 3589.06 4387.36 3612.78 2882.29 2870.31 2830.75 3407.62 3057.85 3354.89 3404.86 3514.63 3149.22 2584.91 2492.11 2478.38 2937.4 3090.4 2893.73 2626.92 2665.9 2503.26 2641.85 2601.18 2802.42 2893.58 2916.11 3164.55 3694.4 4982.97 5150.94 4864.5 4383 3906.52 3647.02 3366.19 3141.73 2754.35 2715.21 2906.66 3582.47 3791.32 3544.7 3232.22 3303.17 3571.33 3914.64 4057.79
2896.37 3093.42 3834.74 4504.92 4398.52 3910.71 3421.73 2982.46 3050.9 3017.05 3106.83 3458.41 3708.86 3690.42 3234.4 2876.66 2885.37 2876.76 3082.91 3026.9 3053.12 3065.62 2973.52 2666.2 2784.24 3137.21 3632.81 3413.52 3336.54 3215.06 3340.39 3228.24 3302.39 3771.55 3891.12 3819.46 3458.12 3776.65 4600.79 4337.79 3486.07 3032.92 3218.95 3427.81 3871.01 3546.05 3627.39 3279.47 3311.38 3024.28 2785.3 2806.13 2836.49 3015.31 3008.56 2817.77 2714.6 2703.4 2587.62 2906.66 2908.47 3192.85 3320.16 3332.76 3209.34 3193.7 3963.09 5349.15 4676.7 4207.16 3966.46 3522.15 3346.66 3148.28 3136.33 3034.13 3038.47 3232.59 3366.87 3254.98 3269.06 3513.01 3746.71 3508.97 3615.12
2975.69 3486.51 3916.65 4512.56 4306.61 3816.25 3417.76 3347.12 3500.99 3036.93 2827.79 3117.51 3534.77 3765.63 3671.68 3089.95 2980.5 2859.35 3316.69 3454.14 3377.92 3334.88 3071.85 2750.96 2713.06 2749.83 3306.42 3473.37 3559.89 3511.61 3634.62 3676.51 3852.08 3638.95 3937.05 3772.4 3686.2 3860.59 3295.58 3067.24 2970.68 3088.36 3441.31 3550.55 3409.91 3167.36 3567.16 3363.9 3632.49 2954.57 2715.08 2725.67 2876.61 3007.15 3021.83 2905.45 2644.76 2485.17 2446.61 2929.91 2940.54 3350.73 3253.65 3476.97 3308.58 3932.25 5145.25 5474.47 4068.31 3491.59 3538.49 3195.83 2929.04 2870.02 3142.85 3218.51 3104.36 3250.94 3339 3329.72 3163.53 3231.47 3586.91 3321.61 3304.41
3191.15 3887.97 3940.29 3854.21 3120.75 3077.71 3063.94 3393.56 3036.21 2876.26 2697.1 2954.52 3038.74 3065.06 3129.19 2960.77 3253.4 3220.06 3732.62 3564.73 3750.22 3577.81 3145.09 2865.26 2769.58 2992.78 3361.88 3484.34 3783.46 4005 3953.19 3564.73 3195.89 2921.18 2881.2 3058.63 3362.89 3649.08 3898.17 3920.86 3736.61 3939.92 4433.97 5003.03 4104.54 3758.04 3545.22 3308.38 3297.33 2780.23 2484.69 2399.27 2538.48 2756.61 2760.37 2650.23 2569.55 2708.94 2991.23 3280.56 2977.11 3188.24 3248.87 3280.63 3079.17 3286.09 3768.42 3922.78 2906.16 2682.35 2669.46 2949.12 2867.37 2873.8 3253.53 3393.98 3535.73 3582.24 3297.52 2979.28 2781.61 3181.95 3584.38 3736.61 3773.08
